Idx	M	adj.P
AT4G07500	0.178047566	0.343749116
AT3G25070	-0.109726577	0.343751558
AT3G60720	-0.192452308	0.343786296
AT2G15400	0.178395995	0.343797407
AT4G00530	-0.117527755	0.343833281
AT1G77840	0.134182	0.343878411
AT1G19860	-0.136201086	0.344003874
AT3G23030	0.116392988	0.344077659
AT3G43800	-0.16630745	0.344111695
AT1G71420	-0.143756448	0.344176262
AT3G09000	0.101845686	0.344184871
AT5G22870	-0.124567821	0.344212595
AT5G23460	-0.205287803	0.344306199
AT1G21240	-0.096515196	0.34434953
AT4G20230	-0.271499005	0.344387699
AT1G42480	-0.110721702	0.344526527
AT1G15340	0.103349181	0.344535664
AT2G39090	-0.209982216	0.344545877
AT2G13940	-0.093199605	0.344546426
AT5G05490	-0.216570526	0.344613419
AT2G11940	-0.094220892	0.344676034
AT5G19420	0.12241423	0.344801464
AT3G21200	-0.112367784	0.344804514
AT5G14610	0.115457238	0.344887989
AT5G13730	0.151884125	0.344941722
AT2G31830	-0.604062837	0.344949701
AT2G02170	0.092735098	0.344987559
AT5G26110	-0.273843775	0.345027654
AT3G07330	-0.18307984	0.345111597
AT2G23810	0.23280714	0.345116134
AT4G01340	-0.139088717	0.345129928
AT3G27330	-0.315538714	0.34513119
AT2G01910	-0.095148636	0.345223723
AT2G45810	-0.103515984	0.345266342
AT3G22440	-0.145743314	0.345296581
AT4G27800	-0.099857754	0.345302439
AT2G27660	0.367249041	0.345357663
AT5G55470	-0.278464023	0.345371112
AT1G71730	-0.123551486	0.345482534
AT1G28220	-0.295892239	0.345541193
AT3G43670	0.154292196	0.345551603
AT3G16750	0.140707537	0.345617147
AT4G28940	0.516367666	0.345628882
AT1G23680	-0.13397376	0.34569055
AT1G77140	-0.117790124	0.345730816
AT3G42130	-0.274931704	0.345741872
AT1G65390	0.242910959	0.345748374
AT2G31660	0.114484185	0.345752637
AT3G09030	-0.260184557	0.345847009
AT1G48760	0.144132552	0.345861224
AT4G13120	0.171045308	0.345961851
AT3G32270	-0.093422433	0.345998532
AT5G05760	-0.377078021	0.346140351
AT1G31930	-0.113466465	0.346256936
AT5G39880	-0.120271862	0.346334187
AT2G04025	0.113067774	0.346338779
AT2G40930	0.12637138	0.346396143
AT1G78895	0.158806479	0.346439341
AT5G50160	-0.157479538	0.346465575
AT1G54870	-0.112643493	0.346492493
AT1G06510	-0.182330463	0.346544499
AT2G16210	0.219839771	0.346604748
AT1G30610	0.184499614	0.346641262
AT4G26610	0.114643145	0.346644508
AT4G32170	-0.115937543	0.346654256
AT1G38950	-0.100393039	0.346672647
AT4G10580	0.291796586	0.346720552
AT5G54790	0.275621163	0.346740892
AT4G25810	1.341020185	0.346750165
AT3G44350	-0.093536618	0.34676187
AT1G08170	-0.150866902	0.346773033
AT5G05040	0.130696532	0.346796742
AT5G39860	-0.432017322	0.34681345
AT3G53870	0.107734196	0.34682053
AT1G26640	-0.204553786	0.346982387
AT1G60010	-0.105578933	0.34700444
AT3G59990	0.108101716	0.347007543
AT4G29630	-0.149441474	0.347067272
AT1G01420	0.291479677	0.347085161
AT2G31890	0.15102926	0.347091207
AT5G13900	0.494007785	0.347280776
AT3G19040	-0.140662698	0.347283425
AT3G07720	-0.143488645	0.347299132
AT3G03230	-0.092085205	0.347330834
AT4G30560	-0.256252954	0.347339573
AT5G15340	0.392201685	0.34738557
AT3G46270	-0.101014471	0.347394049
AT3G25855	-0.130099745	0.347409345
AT1G73470	-0.134954275	0.347423323
AT1G75340	-0.201655309	0.347505006
AT5G63320	0.130330214	0.347509844
AT4G34690	-0.101334818	0.347577579
AT2G28900	0.16714432	0.347644161
AT1G63220	-0.245679958	0.347670972
AT3G17830	-0.162192841	0.347681976
AT5G56940	0.127520391	0.347704873
AT1G26460	0.120834305	0.347733691
AT5G53520	-0.092434998	0.347853448
AT1G16510	-0.313539996	0.348021252
AT4G30590	-0.25278318	0.348068095
AT1G70510	-0.321343766	0.348098029
AT1G31440	0.147189792	0.348102955
AT3G29787	-0.09355686	0.348115814
AT1G76760	0.279103766	0.348226438
AT1G64440	-0.095218693	0.348276183
AT5G38420	0.094466107	0.348330739
AT1G77410	0.302531905	0.348367858
AT4G16240	-0.26655735	0.348372939
AT1G55220	-0.092335049	0.348450878
AT1G05440	0.284375706	0.348576769
AT2G41930	-0.094953752	0.348582377
AT3G42060	0.405821121	0.348589927
AT1G40230	-0.107670632	0.348631408
AT3G15560	-0.293299079	0.348650984
AT5G16220	0.104817243	0.348663751
AT1G02890	0.113674779	0.348740846
AT1G12940	-0.103380314	0.348817684
AT4G20910	-0.183084465	0.34886052
AT2G24950	-0.169890962	0.348870418
AT2G36840	-0.21953147	0.348877382
AT5G32440	0.11867165	0.348907453
AT2G41400	-0.093559689	0.348959159
AT4G15750	0.288948598	0.348985433
AT2G30860	0.137151079	0.349040617
AT4G25740	-0.114895751	0.349081369
AT5G61920	-0.098054307	0.349101374
AT5G25550	-0.127665046	0.349114242
AT1G02560	-0.131117151	0.349156927
AT1G29870	-0.18123535	0.349180599
AT5G07380	-0.096314241	0.349265191
AT4G15140	0.106234981	0.349284043
AT1G35647	-0.102809604	0.349328901
AT2G42710	-0.169413933	0.349461047
AT5G03150	-0.30019733	0.349563518
AT5G07330	-0.094482256	0.349577838
AT5G48810	-0.095364523	0.349581072
AT5G45070	0.257527584	0.349709069
AT3G46240	-0.093573297	0.34973627
AT3G11820	-0.111182342	0.34975524
AT3G56040	0.099793043	0.349795127
AT3G13030	-0.155743944	0.349800967
AT3G52160	-0.119419107	0.349807654
AT1G01190	-0.113605486	0.349826245
AT3G58450	-0.092850814	0.349928861
AT2G33010	-0.095774614	0.34994482
AT1G03060	-0.365785627	0.34998488
AT5G38250	0.184344862	0.349988641
AT3G28080	0.181449117	0.349990063
AT3G10800	0.221076713	0.350017627
AT1G21860	-0.097997888	0.350022813
AT1G68650	-0.111538777	0.350220818
AT2G45380	-0.202731278	0.350357512
AT3G27410	-0.099409102	0.35036992
AT3G21080	-0.126495635	0.350375955
AT1G59980	0.346345239	0.350386687
AT5G26600	0.195504733	0.350444608
AT4G12380	-0.101176315	0.350525811
AT5G45040	-0.153186048	0.350740634
AT1G52460	-0.162250943	0.350756141
ATMG00510	-0.166044688	0.350872363
AT2G19430	-0.127918049	0.350896331
AT5G44970	-0.173472304	0.350943086
AT4G25430	-0.092046001	0.351278645
AT2G12420	-0.111034948	0.351294103
AT2G07673	-0.144036034	0.351445687
AT4G33370	-0.163803006	0.351479905
AT3G11760	0.160039224	0.351516659
AT1G61100	-0.197753739	0.351533667
AT2G36800	0.574845728	0.351534234
AT5G09700	-0.091060435	0.351574106
AT1G35740	-0.25672113	0.35160576
AT5G48790	-0.102841304	0.351621125
AT3G53560	-0.208716101	0.351632372
AT5G40090	-0.24008835	0.351735859
AT4G28360	-0.161147648	0.351737308
AT3G15770	0.142639479	0.351831589
AT3G45870	-0.093062567	0.352064945
AT3G16190	0.153118584	0.352076942
AT4G26730	-0.094686205	0.35211108
AT4G07890	-0.18633592	0.352119147
AT5G49770	-0.238883132	0.352133397
AT4G13080	-0.150904048	0.352155383
AT4G38530	0.421854386	0.352271618
AT4G09110	-0.094854777	0.352278114
AT3G29800	-0.104340819	0.352278734
AT3G53920	-0.095029152	0.352377726
AT2G06180	-0.10733159	0.352382154
AT1G56360	-0.092314541	0.352460101
AT4G39780	0.17551082	0.352490735
AT4G24130	-0.202618018	0.352596433
AT2G26850	-0.091191457	0.352644894
AT3G57110	-0.160590062	0.352663167
AT3G51780	0.156551151	0.352700271
AT1G23200	-0.095174509	0.352703708
AT5G64310	-0.201413602	0.352748943
AT5G19680	0.117812646	0.352787122
AT2G10970	0.178039508	0.352809277
AT3G58730	-0.116467296	0.352903563
AT1G26110	0.091676959	0.352953297
AT5G10360	0.139432033	0.352977266
AT2G34390	-0.172713086	0.352992039
AT4G23040	-0.114793805	0.353054134
AT1G79390	-0.121397083	0.353071108
AT3G20220	0.318330702	0.353108374
AT1G70400	-0.101063112	0.353135757
AT4G16610	-0.145097376	0.353203193
AT3G16857	0.189766878	0.353254486
AT1G04520	-0.261274421	0.353327006
AT5G62490	-0.243892798	0.353358857
ATMG00160	0.150396165	0.353402821
AT1G06120	-0.402067079	0.353439811
AT3G17110	-0.259893687	0.353447273
AT5G62320	-0.092942092	0.353534752
AT1G17510	0.094839477	0.353649694
AT1G76410	0.679174299	0.353680766
AT3G25400	-0.20014243	0.353687014
AT1G21980	0.093379735	0.353779444
AT1G35730	0.178363232	0.353887194
AT1G04300	0.138573856	0.353994382
AT5G47150	0.132305509	0.354003974
AT5G22760	-0.146863403	0.354008778
AT1G04030	0.300251949	0.354024419
AT1G16440	-0.097640713	0.354026299
AT5G61440	0.188068752	0.354068355
AT3G62790	-0.190201942	0.35409037
AT5G38370	-0.645301789	0.354098881
AT5G62570	0.163171912	0.354141932
AT1G72270	-0.09791592	0.354177407
AT3G51240	0.34300052	0.354179225
AT4G20280	-0.140318005	0.354204215
AT5G57520	-0.091842805	0.354226466
AT2G43650	0.191471537	0.354231497
AT1G43130	-0.095630246	0.354273244
AT2G30460	-0.220467257	0.354320862
AT4G18410	0.379412792	0.354336914
AT3G33530	-0.113815726	0.354401862
AT3G14160	-0.207357261	0.354421846
AT4G35660	-0.128673562	0.354434173
AT5G50480	-0.276420497	0.354467687
AT5G17260	-0.091584137	0.354472467
AT1G08680	0.097281926	0.354613583
AT5G66770	-0.119121765	0.354634622
AT2G44820	0.193473533	0.354640283
AT1G02680	0.228056363	0.354737269
AT4G13760	-0.164083133	0.354759363
AT3G13280	-0.090856425	0.354898355
AT1G13970	-0.369568287	0.355006594
AT5G20370	-0.109906285	0.355014337
AT5G37570	0.171203771	0.3550578
AT1G14080	0.213760417	0.355132411
AT3G45090	0.290632786	0.355345661
AT3G09810	0.103796476	0.355350223
AT4G33840	-0.281234031	0.355376488
AT5G25430	-0.091116753	0.355488378
AT3G06040	0.121822367	0.355573664
AT5G46160	0.107873975	0.355618196
AT5G64760	0.112271466	0.355693075
AT3G27750	-0.381024306	0.355766098
AT3G42220	-0.096538617	0.355770714
AT4G23350	-0.196846027	0.355783544
AT1G30760	0.373663678	0.35579405
AT5G17700	-0.241534137	0.35585668
AT4G00100	-0.17986361	0.355973645
AT4G21140	0.13240813	0.355993706
AT5G56490	0.54451998	0.356045573
AT2G42560	-0.124824889	0.35608592
AT3G57490	0.112391511	0.356090527
AT4G09630	-0.144149342	0.356143519
AT2G04540	0.167700998	0.356223935
AT2G33270	-0.092396325	0.3563032
AT1G80290	-0.184085207	0.356314411
AT5G50750	-0.159405477	0.356317788
AT4G19480	-0.115473217	0.356340748
AT1G62280	-0.127907282	0.356348272
AT1G72670	0.124296664	0.356381197
AT2G21990	-0.090831679	0.356409086
AT5G39070	-0.114415408	0.356412017
AT3G04720	0.36756822	0.35645963
AT5G02600	0.142005364	0.356494131
AT2G29740	-0.182211342	0.356670506
AT1G23340	-0.094738857	0.356709347
AT5G24580	-0.126646883	0.356722287
AT3G63290	-0.15607523	0.35673579
AT1G62490	-0.093178917	0.356762618
AT1G72460	-0.119797401	0.356765599
AT1G32160	-0.094477533	0.356904874
AT5G10900	0.173792305	0.356935945
AT1G11740	-0.27760985	0.356956529
AT3G04680	-0.117435273	0.357021283
AT5G25615	-0.093245524	0.357040558
AT1G59780	-0.138948129	0.357054806
AT4G16270	0.116639475	0.357178243
AT4G04190	-0.174729039	0.357186825
AT4G37270	0.101252369	0.357188771
AT3G17140	-0.100595548	0.357300329
AT5G56580	0.206150484	0.357301314
AT1G60020	-0.106570901	0.357345626
AT4G14080	-0.091520473	0.357349136
AT2G06150	-0.190160525	0.357421814
AT3G19520	0.166847505	0.357434825
AT5G67050	0.160585634	0.357470159
AT5G24390	0.119707501	0.357473165
AT2G19760	0.099641213	0.357476712
AT2G21045	0.126662767	0.35751867
AT5G12290	-0.131024846	0.357524362
AT5G10770	0.200447776	0.357576054
AT5G37540	-0.192030876	0.357588305
AT5G16650	0.130643957	0.35767755
AT5G50840	0.092160018	0.357692071
AT1G55510	0.389013623	0.357817382
AT3G51190	-0.100863974	0.3578473
AT1G63090	0.293277483	0.357923552
AT4G23850	0.146318223	0.358087272
AT3G24670	-0.109254407	0.35819182
AT2G04880	-0.117640395	0.358203536
AT3G03620	0.15126724	0.35820756
AT2G34790	-0.119810215	0.358294941
AT1G01700	-0.096741653	0.358310725
AT5G50470	-0.111647555	0.358350626
AT1G33000	-0.090910961	0.358396716
AT3G49500	0.092633429	0.358445117
AT1G09550	-0.123806825	0.358500234
AT2G29190	-0.156831	0.358559709
AT3G11100	-0.184405438	0.358582257
AT2G34800	-0.123652615	0.358598955
AT5G48730	0.123231107	0.358645363
ATMG00150	0.114482619	0.358678299
AT1G18190	-0.118154683	0.358682422
AT5G40060	-0.135267801	0.358707812
AT5G62250	-0.193719801	0.358826892
AT2G46990	-0.174555987	0.358839131
AT5G64150	0.209768096	0.358882374
AT3G45630	-0.132007336	0.359138344
AT3G01400	0.118734926	0.359141374
AT5G58782	-0.091402012	0.35917677
AT3G20530	-0.131625118	0.359193915
AT2G19250	-0.109400851	0.359243256
AT1G06550	0.114447718	0.359245211
AT5G53590	0.14902505	0.359331252
AT1G25210	0.095784836	0.359585075
AT5G60220	0.176010986	0.359635587
AT3G07790	0.109205833	0.35979517
AT1G07690	0.094762669	0.359919771
AT1G05920	-0.111919883	0.359934031
AT4G07586	-0.323489599	0.360079836
AT3G07910	0.117514433	0.360103261
AT4G01870	1.235878573	0.360142591
AT3G42770	-0.304062504	0.360184125
AT5G53970	0.581375533	0.360203135
AT5G23250	-0.090315649	0.36021718
AT4G12700	0.147593751	0.360220623
AT1G52670	-0.135640709	0.360343746
AT5G44880	0.112544761	0.360368596
AT3G17310	-0.118037243	0.360404787
AT1G63900	-0.196045012	0.36044163
AT3G42920	0.220177387	0.360526089
AT1G51310	0.169213467	0.360530392
AT1G47600	0.463923582	0.360540149
AT3G16980	-0.10312506	0.360581591
AT2G17510	0.156217757	0.360582122
AT4G16800	-0.134623166	0.360603247
AT3G05370	0.115474881	0.360617228
AT4G14380	-0.145616336	0.360764375
AT4G29540	-0.195794681	0.360828366
AT1G75790	-0.093927758	0.360898373
AT1G60460	-0.113787092	0.361105708
AT5G55520	-0.147256303	0.361177672
AT3G52830	-0.089818803	0.361205737
AT3G26520	0.094309027	0.361214238
AT4G05600	-0.092994549	0.361374532
AT1G09430	0.194417328	0.361426378
AT4G32150	0.159108427	0.361494119
AT2G33370	-0.101566649	0.361514158
AT3G04630	0.101146717	0.361516656
AT3G22200	0.193485449	0.361565805
AT1G03000	0.09681208	0.361613388
AT3G07180	-0.098738693	0.361621028
AT4G16900	-0.144428053	0.361640058
AT3G62970	-0.131101821	0.361659915
AT3G55250	-0.147074311	0.361669575
AT5G54880	-0.214935258	0.361678806
AT1G27170	0.143390559	0.361699162
AT4G15790	0.287956392	0.361705196
AT5G17150	-0.236153215	0.361746509
AT1G65090	-0.385839558	0.361976256
AT1G16070	0.397286924	0.3619974
AT5G24070	-0.094079672	0.361999203
AT5G43700	-0.116615569	0.362035788
AT5G05030	-0.124261086	0.362066876
AT3G03090	-0.129694292	0.362219285
AT4G34250	-0.258880858	0.362254935
AT1G31290	0.158597619	0.36225899
AT2G21260	-0.174651445	0.362286741
AT3G22900	-0.117626183	0.362512594
AT3G10310	-0.178409137	0.362556466
AT5G61500	-0.103524494	0.362588204
AT2G30960	-0.168576579	0.36262192
AT5G15420	0.222587947	0.362626894
AT5G11730	0.197797809	0.362681698
AT5G44785	-0.093789851	0.362716817
AT2G01320	0.122540163	0.36278667
AT1G24170	0.10633877	0.362853235
AT4G15590	-0.097644948	0.3629205
AT5G04320	-0.095718662	0.362957245
AT5G06260	0.157728077	0.363068763
AT2G24570	0.348703739	0.363097123
AT3G19870	0.100805665	0.363107727
AT5G06180	0.120814961	0.36311972
AT5G28060	0.098087777	0.363183015
AT3G11170	-0.097848484	0.363204639
AT2G43680	0.10391524	0.363238788
AT1G05590	0.08892715	0.363289995
AT5G51300	-0.143369794	0.363303932
AT5G04970	-0.091585498	0.36335413
AT5G01910	-0.18292441	0.363358197
AT4G36590	-0.091644546	0.363377417
AT3G58740	-0.111885873	0.363431378
AT5G17750	-0.117525802	0.363435858
AT1G79160	-0.169699746	0.363498789
AT2G34070	0.76530661	0.363562753
AT3G63080	-0.183435077	0.363579031
AT1G32690	-0.563879953	0.363580959
AT3G20880	-0.094348636	0.363638542
AT5G20390	-0.094051409	0.363646634
AT1G01930	-0.106328241	0.36372036
AT4G16447	-0.096189371	0.363789097
AT1G18660	0.10233644	0.363814969
AT5G62160	0.143200592	0.364000174
AT3G01260	-0.110691068	0.364043762
AT3G18850	0.100659112	0.364049698
AT1G75300	-0.50122086	0.364090416
AT2G18050	0.344727929	0.364329186
AT1G76180	0.103218402	0.364362765
AT1G36370	-0.107247181	0.364416053
AT1G55040	0.135049034	0.364523456
AT5G26240	0.104327245	0.364578627
AT1G62930	0.103217275	0.364729276
AT2G33630	-0.11289981	0.364828956
AT3G22240	0.149033312	0.364829309
AT1G17260	-0.09527389	0.364850731
AT5G25520	0.089942457	0.36494785
AT1G80110	-0.209965767	0.365018988
AT1G22660	0.100153072	0.365021996
AT3G46570	0.211706355	0.365107021
AT5G59640	-0.090228252	0.365129411
AT4G13740	0.18349688	0.365163253
AT5G06960	0.24080573	0.365251581
AT2G03580	0.225221465	0.365359525
AT1G33440	-0.174959821	0.365364327
AT5G55850	0.223259996	0.365552418
AT1G14040	0.20629246	0.365660101
AT5G01290	0.118893438	0.365746357
AT3G08490	-0.089207254	0.365770046
AT1G15130	-0.101014971	0.365875969
AT5G35220	-0.096203732	0.365920048
AT2G44240	-0.091640871	0.365933098
AT5G10040	-0.124364565	0.365972035
AT3G50370	-0.123025052	0.366054525
AT3G25110	-0.214017501	0.366088679
AT1G08220	0.124604461	0.366187571
AT2G46760	0.1470358	0.366201282
AT1G70660	0.101585063	0.366349746
AT1G49790	0.115041867	0.366431178
AT1G22870	0.153862385	0.366439815
AT3G51250	-0.106138442	0.366443227
AT1G18560	-0.132697424	0.366539345
AT2G33150	0.106040738	0.366553926
AT4G37040	-0.098278292	0.366654458
AT1G51900	-0.090347239	0.366736619
AT1G20970	-0.092580825	0.366795203
AT4G23290	0.090736907	0.366817908
AT1G49490	-0.101281959	0.36682918
AT2G15340	0.198770402	0.366859955
ATMG01210	-0.103519137	0.366898225
AT1G74400	-0.171407092	0.366901647
AT3G27800	0.110925726	0.367041559
AT2G27450	-0.098175947	0.367108444
AT5G66620	-0.218363527	0.367258244
AT1G51400	-0.124329327	0.367332618
AT1G28170	-0.094859099	0.367623977
AT1G62920	0.217030743	0.367640483
AT1G47640	-0.150946183	0.367758649
AT1G16520	-0.185705894	0.367806469
AT2G41940	-0.195043954	0.367833738
AT5G13430	-0.168273292	0.367848067
AT1G23130	0.150751072	0.36787764
AT1G32250	-0.093716639	0.367935022
AT2G37620	-0.157772546	0.367951609
AT5G40910	0.11275347	0.367980023
AT1G76360	-0.192668993	0.368065537
AT5G24100	-0.188584538	0.368100462
AT2G39110	0.191638814	0.368124
AT2G02800	0.100515887	0.368129945
AT2G20190	-0.109679265	0.3681789
AT2G28120	0.79685057	0.368204103
AT5G62550	-0.188836956	0.368222723
AT3G18820	-0.094411895	0.368296632
AT5G07900	-0.091916152	0.368338626
AT2G07300	-0.154001428	0.368357258
AT1G48040	-0.240675339	0.368440939
AT4G21190	-0.087822063	0.368467534
AT3G22425	0.135729168	0.3684881
AT5G17310	-0.100503797	0.368567053
AT3G50230	-0.12951382	0.368641198
AT4G13510	-0.169993463	0.368751094
AT1G05800	-0.089818875	0.368758731
AT3G10160	0.092442912	0.368775803
AT5G59740	0.242619242	0.369062839
AT4G09960	-0.111962123	0.369099196
AT2G30800	0.151566247	0.36913076
AT1G16500	-0.256080204	0.369268863
AT4G29960	0.154486088	0.369414603
AT1G64590	0.17847183	0.369455346
AT5G21105	0.162373135	0.369487394
AT5G65660	0.51174798	0.369529552
AT3G30396	0.137934348	0.369548921
AT3G12380	0.091099787	0.369705283
AT5G20950	-0.106275915	0.369853376
AT3G15470	-0.158412808	0.369859468
AT4G11175	-0.144340186	0.369861347
AT4G21370	-0.104981594	0.36991709
AT3G18660	-0.107816377	0.369982977
AT2G34370	-0.092208783	0.37004552
AT1G36510	0.094738809	0.370062832
AT4G00370	0.12457711	0.370079931
AT2G46680	0.154462619	0.370083429
AT1G48960	0.149450762	0.37011084
AT1G69100	-0.095860569	0.370144418
AT2G26490	0.225807456	0.370292563
AT1G49670	-0.087705805	0.370390851
AT5G65410	-0.169068359	0.370555624
AT3G13450	0.390954502	0.370641637
AT2G30130	-0.149843659	0.370719211
AT5G49220	-0.159028976	0.370774657
AT1G67350	-0.087167138	0.370830915
AT1G71350	0.090790022	0.370835831
AT1G21270	0.121981437	0.370941505
AT4G33905	0.107884967	0.370979045
AT1G62510	0.727793339	0.371008513
AT3G58975	0.146474445	0.371030398
AT3G52470	0.219163203	0.371133258
AT4G09550	-0.112717549	0.371182492
AT4G38390	-0.107881627	0.371194886
AT4G39280	0.126227349	0.371233016
AT1G51140	-0.29851769	0.371234222
AT5G39510	-0.120129126	0.371294679
AT5G01970	-0.118037163	0.371369606
AT1G49290	-0.088491095	0.37144433
AT3G13540	-0.116402044	0.371573228
AT2G27980	-0.128972098	0.371627075
AT1G67850	0.15954359	0.371673584
AT3G49750	-0.231339103	0.371678898
AT1G64185	-0.108931241	0.371696099
AT1G66980	0.146439725	0.371788556
AT3G12400	-0.171108492	0.371844392
AT4G01430	-0.502224141	0.372005034
AT3G02890	-0.112276286	0.372071117
AT1G67460	-0.19570055	0.372149332
AT5G15630	0.131067239	0.372235482
